id,sales_amt,qty,discount,profit_amt,order.order_id,order.ship_mode,order.order_status,order.order_purchase_date,order.order_approved_at,order.order_delivered_carrier_date,order.order_delivered_customer_date,order.order_estimated_delivery_date,order.customer.customer_id,order.customer.customer_name,order.customer.segment,order.customer.contact_number,order.customer.address.zip_code,order.customer.address.region,order.customer.address.country,order.customer.address.city,order.customer.address.state,order.vendor.VendorID,order.vendor.Vendor Name,product.product_id,product.product_name,product.colors,product.category,product.sub_category,product.date_added,product.manufacturer,product.sizes,product.upc,product.weight,product.product_photos_qty
3571,176.8,8,0.0,22.984,CA-2017-168109,Same Day,delivered,2017-06-26 18:26:00,2017-06-26 18:43,2017-06-28 10:11,2017-07-06 17:12,2017-07-20,JK-15640,Jim Kriz,Home Office,+1 582-203-8628,19140,East,United States,philadelphia,pennsylvania,VEN05,Seahawk Logistics,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Pink,Technology,Accessories,2015-11-03,null,null,null,null,0
7680,37.224,3,0.2,3.7224,CA-2014-133592,Standard Class,delivered,2018-02-03 15:42:00,2018-02-03 15:50,2018-02-06 22:18,2018-02-17 15:26,2018-03-07,KM-16375,Katherine Murray,Home Office,+1 228-753-5816,94122,West,United States,san francisco,california,VEN04,Johnsons Logistics,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Pink,Office Supplies,Storage,2016-03-11,null,null,null,null,3
7115,20.016,3,0.2,6.255,US-2016-102239,First Class,delivered,2018-04-26 14:10:00,2018-04-26 14:30,2018-05-02 12:01,2018-05-07 20:24,2018-05-21,LW-16990,Lindsay Williams,Corporate,+1 216-320-1274,19120,East,United States,philadelphia,pennsylvania,VEN05,Seahawk Logistics,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Blue,Office Supplies,Paper,2017-01-12,John Varvatos,8,887000000000,null,0
3892,899.136,4,0.2,112.392,US-2016-163881,Standard Class,delivered,2018-06-28 15:55:00,2018-06-28 16:10,2018-06-29 14:52,2018-06-30 14:07,2018-07-16,SP-20860,Sung Pak,Corporate,+1 202-470-0655,94122,West,United States,san francisco,california,VEN02,Seaborne Ltd.,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Pink,Furniture,Bookcases,2017-01-17,RJ's Fuzzies,null,850000000000,null,2
8452,71.76,6,0.0,20.0928,CA-2014-131387,First Class,delivered,2018-07-24 16:00:00,2018-07-24 16:40,2018-07-27 15:10,2018-08-02 21:50,2018-08-16,AI-10855,Arianne Irving,Consumer,209-976-2533,85023,West,United States,phoenix,arizona,VEN05,Seahawk Logistics,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Blue,Technology,Phones,2016-11-10,PleaserUSA,null,885000000000,null,6
9368,51.84,8,0.0,24.8832,CA-2014-108147,Standard Class,delivered,2018-02-22 16:21:00,2018-02-22 16:35,2018-02-26 21:16,2018-03-13 17:49,2018-03-16,RD-19480,Rick Duston,Consumer,+1 707-501-3297,43229,East,United States,columbus,ohio,VEN02,Seaborne Ltd.,OFF-PA-10000061,Xerox 205,Pink,Office Supplies,Paper,2015-11-16,Qianyuyu,null,null,499 g,0
7998,626.352,3,0.2,46.9764,US-2017-105998,First Class,delivered,2017-05-11 14:58:00,2017-05-12 02:50,2017-05-12 11:31,2017-05-17 11:37,2017-05-29,CR-12580,Clay Rozendal,Home Office,+1 302-810-1789,30318,South,United States,atlanta,georgia,VEN01,Velocity Logistics,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Blue,Furniture,Bookcases,2016-10-05,Jordan,"10,10.5,11,11.5,12,13,14,8,8.5,9,9.5",887000000000,null,0
1517,19.9,5,0.0,6.567,CA-2017-148446,Second Class,delivered,2017-10-03 12:57:00,2017-10-05 02:49,2017-10-09 21:36,2017-10-18 20:11,2017-11-01,MC-17845,Michael Chen,Consumer,+1 201-202-2372,21215,East,United States,baltimore,maryland,VEN01,Velocity Logistics,OFF-AR-10003514,4009 Highlighters by Sanford,Pink,Office Supplies,Art,2017-01-12,null,8,712000000000,null,5
3589,14.28,7,0.0,6.7116,CA-2017-158729,First Class,delivered,2017-04-30 20:04:00,2017-05-03 14:25,2017-05-04 15:32,2017-05-23 21:02,2017-06-07,AC-10450,Amy Cox,Consumer,208-806-6664,10035,East,United States,new york city,new york,VEN05,Seahawk Logistics,OFF-EN-10001509,Poly String Tie Envelopes,Blue,Office Supplies,Envelopes,2016-11-15,New Balance,"7,7.5,15,11.5,8,13,14,12.5,9",890000000000,null,6
722,7.408,2,0.2,1.2038,CA-2016-142335,Standard Class,delivered,2017-10-13 14:30:00,2017-10-14 03:56,2017-10-16 19:42,2017-11-06 14:42,2017-11-06,MP-17965,Michael Paige,Corporate,+1 505-512-9541,90032,West,United States,los angeles,california,VEN02,Seaborne Ltd.,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Pink,Office Supplies,Art,2016-11-15,Baffin,12,59781798644,null,2
6877,6.048,3,0.2,1.5876,US-2016-121013,Standard Class,delivered,2017-06-15 17:29:00,2017-06-17 03:44,2017-06-19 09:36,2017-06-26 12:17,2017-07-12,MM-17920,Michael Moore,Consumer,+1 406-597-9695,10009,East,United States,new york city,new york,VEN03,Voyage Enterprises,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Pink,Office Supplies,Art,2016-02-16,null,null,null,null,0
5426,46.26,3,0.0,12.0276,CA-2016-153598,First Class,delivered,2018-04-02 23:05:00,2018-04-02 23:15,2018-04-03 18:48,2018-04-04 20:21,2018-04-12,NM-18520,Neoma Murray,Consumer,+1 304-532-2436,32725,South,United States,deltona,florida,VEN04,Johnsons Logistics,OFF-ST-10001414,Decoflex Hanging Personal Folder File,Pink,Office Supplies,Storage,2017-01-27,Andrew Marc,null,737000000000,null,4
8302,2.946,2,0.7,-2.2586,US-2017-167318,Standard Class,canceled,2018-02-26 06:37:00,2018-02-27 04:30,null,null,2018-03-12,GZ-14545,George Zrebassa,Corporate,+1 502-974-8429,94110,West,United States,san francisco,california,VEN01,Velocity Logistics,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Blue,Office Supplies,Binders,2015-04-07,Cufflinks Inc,null,849000000000,1.0 lbs,0
9514,16.056,3,0.2,5.8203,CA-2016-125220,Standard Class,delivered,2017-08-28 10:15:00,2017-08-29 04:30,2017-08-29 14:36,2017-09-04 20:39,2017-09-21,BE-11410,Bobby Elias,Consumer,+1 216-900-5639,98105,West,United States,seattle,washington,VEN03,Voyage Enterprises,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Blue,Office Supplies,Paper,2016-05-16,null,null,883000000000,null,0
5435,21.744,3,0.2,6.795,CA-2015-160171,Standard Class,delivered,2017-12-26 11:36:00,2017-12-27 04:07,2017-12-28 22:04,2018-01-04 16:15,2018-01-19,RM-19675,Robert Marley,Home Office,+1 225-283-3302,19143,East,United States,philadelphia,pennsylvania,VEN04,Johnsons Logistics,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Blue,Office Supplies,Paper,2017-01-27,null,8,91208209951,null,0
6839,218.75,2,0.5,-161.875,CA-2017-107517,Standard Class,delivered,2017-11-08 11:15:00,2017-11-08 11:30,2017-11-20 12:51,2017-11-30 18:25,2017-12-06,FC-14335,Fred Chung,Corporate,+1 582-333-3349,77070,Central,United States,houston,texas,VEN02,Seaborne Ltd.,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Blue,Furniture,Tables,2017-01-23,Thalia Sodi,"6,5,6.5",608000000000,null,0
2929,2.6,1,0.2,0.2925,US-2017-120390,Standard Class,delivered,2018-07-16 17:15:00,2018-07-16 17:25,2018-07-20 14:59,2018-07-26 16:20,2018-08-10,TH-21550,Tracy Hopkins,Home Office,02068267272,19134,East,United States,philadelphia,pennsylvania,VEN02,Seaborne Ltd.,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Black,Office Supplies,Appliances,2016-01-02,null,null,null,null,0
3184,66.284,2,0.8,-178.9668,CA-2017-152912,Second Class,delivered,2017-09-11 17:35:00,2017-09-11 18:04,2017-09-12 19:33,2017-10-05 20:43,2017-10-11,BM-11650,Brian Moss,Corporate,+1 518-349-5514,19120,East,United States,philadelphia,pennsylvania,VEN05,Seahawk Logistics,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Black,Office Supplies,Appliances,2016-08-06,null,null,824000000000,null,3
2861,35.168,7,0.2,9.6712,CA-2017-138975,Standard Class,delivered,2017-09-04 15:51:00,2017-09-04 16:04,2017-09-08 21:28,2017-09-12 16:12,2017-09-15,SC-20380,Shahid Collister,Consumer,+1 216-740-6770,60423,Central,United States,frankfort,illinois,VEN03,Voyage Enterprises,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Black,Furniture,Furnishings,2017-01-12,Crocs,"7,8,11",887000000000,null,0
9636,444.768,4,0.2,44.4768,CA-2014-151330,First Class,delivered,2017-05-29 10:44:00,2017-05-31 07:02,2017-06-01 13:19,2017-06-12 13:12,2017-06-19,TC-21295,Toby Carlisle,Consumer,+1 216-371-9939,19134,East,United States,philadelphia,pennsylvania,VEN01,Velocity Logistics,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,Black,Technology,Phones,2015-11-16,Columbia,"Medium,Large,Small",null,null,3
7085,83.92,4,0.0,5.8744,CA-2017-118724,Second Class,delivered,2017-11-13 19:14:00,2017-11-13 19:31,2017-11-16 17:19,2017-11-21 23:10,2017-11-27,AR-10825,Anthony Rawles,Corporate,+1 240-584-6112,43615,East,United States,toledo,ohio,VEN05,Seahawk Logistics,OFF-ST-10000642,"Tennsco Lockers, Gray",Black,Office Supplies,Storage,2015-10-19,null,null,null,null,4
2392,131.98,2,0.0,35.6346,US-2015-127040,Standard Class,delivered,2017-11-16 12:53:00,2017-11-17 04:10,2017-11-17 19:18,2017-11-26 16:52,2017-12-13,SG-20605,Speros Goranitis,Consumer,+1 203-254-7067,6460,East,United States,milford,connecticut,VEN05,Seahawk Logistics,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Blue,Technology,Phones,2015-12-02,Skechers,null,887000000000,null,0
1014,15.92,4,0.0,7.4824,US-2015-126214,Second Class,delivered,2017-05-06 16:14:00,2017-05-06 16:25,2017-05-09 08:08,2017-05-24 10:04,2017-06-06,JS-15880,John Stevenson,Consumer,+1 559-872-0000,12180,East,United States,troy,new york,VEN04,Johnsons Logistics,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Black,Office Supplies,Binders,2016-01-02,null,null,null,null,5
7899,52.29,9,0.0,16.2099,CA-2017-128363,Standard Class,delivered,2017-06-03 00:29:00,2017-06-03 01:22,2017-06-05 11:46,2017-06-08 11:28,2017-06-28,DC-12850,Dan Campbell,Consumer,+1 304-633-9469,38134,South,United States,bartlett,tennessee,VEN01,Velocity Logistics,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Blue,Office Supplies,Fasteners,2016-05-21,null,null,null,null,4
2021,91.99,1,0.0,3.6796,CA-2016-168354,First Class,delivered,2017-09-11 10:14:00,2017-09-11 10:25,2017-09-14 20:57,2017-09-20 17:28,2017-10-09,RH-19510,Rick Huthwaite,Home Office,582 262 4172,85234,West,United States,gilbert,arizona,VEN04,Johnsons Logistics,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Blue,Office Supplies,Storage,2016-08-04,null,null,817000000000,null,0
4209,20.8,2,0.2,6.5,CA-2014-145387,Second Class,delivered,2018-06-18 09:30:00,2018-06-18 09:53,2018-06-19 16:18,2018-06-22 18:26,2018-07-17,AM-10705,Anne McFarland,Consumer,305-733-1872,48205,Central,United States,detroit,michigan,VEN05,Seahawk Logistics,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Blue,Technology,Accessories,2017-01-14,Slipperooz by Deer Stags,"13,10,11 M,12 M,7 M,8 M,9 M",703000000000,null,0
2857,23.68,2,0.2,8.88,CA-2016-128594,First Class,delivered,2018-08-02 17:53:00,2018-08-02 18:05,2018-08-03 10:01,2018-08-17 17:56,2018-08-30,DJ-13510,Don Jones,Corporate,+1 582-282-8704,30076,South,United States,roswell,georgia,VEN04,Johnsons Logistics,OFF-LA-10004544,Avery 505,Blue,Office Supplies,Labels,2016-08-29,East Majik,null,null,349 g,6
5870,452.45,5,0.5,-244.323,CA-2016-152247,Standard Class,delivered,2018-01-08 19:30:00,2018-01-08 19:48,2018-01-09 19:33,2018-01-17 22:52,2018-02-01,MA-17995,Michelle Arnett,Home Office,+1 505-729-8143,77506,Central,United States,pasadena,texas,VEN05,Seahawk Logistics,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Blue,Furniture,Bookcases,2016-03-15,null,"7,9,10",null,null,0
4640,62.982,3,0.4,-14.6958,CA-2016-102162,Standard Class,delivered,2018-08-10 16:53:00,2018-08-10 17:05,2018-08-14 12:30,2018-08-23 00:37,2018-09-04,JF-15565,Jill Fjeld,Consumer,+1 201-949-5313,6010,East,United States,bristol,connecticut,VEN04,Johnsons Logistics,TEC-PH-10002844,Speck Products Candyshell Flip Case,Blue,Technology,Phones,2016-02-25,Genuine Grip,null,null,null,0
4356,1188.0,9,0.7,-950.4,CA-2015-155600,Second Class,delivered,2017-06-28 20:08:00,2017-06-28 20:23,2017-06-29 12:57,2017-07-03 14:21,2017-07-18,RO-19780,Rose O'Brian,Consumer,+1 531-272-2678,60623,Central,United States,chicago,illinois,VEN02,Seaborne Ltd.,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,Blue,Technology,Machines,2016-02-14,null,null,727000000000,null,0
9494,89.584,2,0.2,4.4792,CA-2016-105207,Standard Class,delivered,2018-04-23 17:55:00,2018-04-24 18:47,2018-04-27 09:47,2018-05-04 20:04,2018-05-10,BO-11350,Bill Overfelt,Corporate,+1 582-282-3660,19134,East,United States,philadelphia,pennsylvania,VEN04,Johnsons Logistics,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Black,Technology,Accessories,2016-10-27,Bar III,"8,9,9.5,10,11,5,5.5,7.5,8.5",608000000000,null,3
9404,93.06,6,0.0,26.0568,CA-2016-105459,Second Class,delivered,2017-11-27 21:53:00,2017-11-27 22:17,2017-11-28 20:45,2017-12-09 17:32,2017-12-20,NP-18700,Nora Preis,Consumer,+1 582-333-1447,60089,Central,United States,buffalo grove,illinois,VEN03,Voyage Enterprises,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Pink,Office Supplies,Storage,2016-03-11,null,null,null,null,3
2057,302.376,3,0.2,22.6782,CA-2017-120376,First Class,delivered,2018-03-09 21:13:00,2018-03-09 21:28,2018-03-13 20:03,2018-04-03 01:11,2018-04-12,TP-21130,Theone Pippenger,Consumer,+1 206-497-3202,11561,East,United States,long beach,new york,VEN05,Seahawk Logistics,TEC-PH-10002563,Adtran 1202752G1,Black,Technology,Phones,2016-10-05,Morris Costumes,"10,12,5,6,7,8,9",843000000000,null,2
2358,5.584,2,0.2,1.8148,US-2014-148838,Standard Class,delivered,2018-04-27 00:19:00,2018-04-27 00:35,2018-04-27 13:23,2018-05-04 18:46,2018-05-28,CP-12340,Christine Phan,Corporate,+1 582-333-2292,10011,East,United States,new york city,new york,VEN05,Seahawk Logistics,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Pink,Office Supplies,Fasteners,2016-10-05,Polo Ralph Lauren,null,null,null,4
3567,22.704,6,0.2,8.2302,CA-2017-103877,Standard Class,delivered,2017-02-10 14:34:00,2017-02-10 14:45,2017-02-10 15:42,2017-02-16 18:33,2017-03-13,RD-19660,Robert Dilbeck,Home Office,318 524 459,90008,West,United States,los angeles,california,VEN02,Seaborne Ltd.,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Blue,Office Supplies,Paper,2016-04-10,null,8.5,887000000000,null,0
9274,19.776,4,0.7,-13.8432,CA-2017-146983,Standard Class,delivered,2018-07-04 11:38:00,2018-07-05 16:40,2018-07-04 14:29,2018-07-06 17:18,2018-07-17,AH-10210,Alan Hwang,Consumer,409-819-3331,90004,West,United States,los angeles,california,VEN01,Velocity Logistics,OFF-BI-10002852,Ibico Standard Transparent Covers,Blue,Office Supplies,Binders,2016-01-02,null,null,null,null,0
4137,72.704,4,0.2,19.0848,CA-2017-105914,Standard Class,delivered,2018-06-13 10:32:00,2018-06-13 11:00,2018-06-14 14:22,2018-07-03 20:12,2018-07-18,PV-18985,Paul Van Hugh,Home Office,505 464 5193,80004,West,United States,arvada,colorado,VEN04,Johnsons Logistics,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Blue,Furniture,Furnishings,2016-03-05,null,null,788000000000,null,0
1546,479.988,4,0.7,-383.9904,CA-2014-150245,Second Class,delivered,2018-04-29 15:13:00,2018-04-29 15:34,2018-04-30 12:10,2018-05-07 18:51,2018-05-24,PC-18745,Pamela Coakley,Corporate,+1 337-522-9264,19134,East,United States,philadelphia,pennsylvania,VEN01,Velocity Logistics,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Blue,Technology,Machines,2016-05-11,null,null,null,null,0
7687,27.168,2,0.2,2.7168,CA-2016-169838,Standard Class,delivered,2017-08-31 21:54:00,2017-08-31 22:05,2017-09-01 19:12,2017-09-08 19:44,2017-09-20,BB-11545,Brenda Bowman,Corporate,+1 502-546-3967,90008,West,United States,los angeles,calfornia,VEN03,Voyage Enterprises,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Blue,Office Supplies,Art,2016-01-02,null,null,null,null,5
6851,2.2,1,0.0,0.968,US-2016-100461,Standard Class,delivered,2018-05-09 00:22:00,2018-05-11 03:37,2018-05-11 13:17,2018-05-15 18:04,2018-05-22,JO-15145,Jack O'Briant,Corporate,+1 201-592-2678,33311,South,United States,fort lauderdale,florida,VEN05,Seahawk Logistics,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Blue,Office Supplies,Art,2016-11-10,null,null,751000000000,null,0
9149,622.45,5,0.0,136.939,US-2016-165505,Standard Class,delivered,2018-02-18 12:55:00,2018-02-18 14:06,2018-02-19 20:23,2018-03-05 16:13,2018-03-22,CB-12535,Claudia Bergmann,Corporate,+1 301-941-9738,98105,West,United States,seattle,washington,VEN05,Seahawk Logistics,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Blue,Furniture,Tables,2016-06-20,null,null,739000000000,null,6
8454,21.98,1,0.0,0.2198,CA-2016-125087,Standard Class,delivered,2018-07-31 00:17:00,2018-07-31 00:44,2018-07-31 15:54,2018-08-03 16:38,2018-08-20,TH-21115,Thea Hudgings,Corporate,+1 314-505-4002,7017,East,United States,east orange,new jersey,VEN01,Velocity Logistics,OFF-ST-10002485,Rogers Deluxe File Chest,Blue,Office Supplies,Storage,2016-03-22,null,null,null,null,2
2354,161.568,2,0.2,-28.2744,CA-2015-111514,First Class,delivered,2017-07-27 17:18:00,2017-07-27 17:30,2017-07-28 15:33,2017-08-02 18:03,2017-08-18,SC-20260,Scott Cohen,Corporate,+1 213-747-1179,90004,West,United States,los angeles,california,VEN02,Seaborne Ltd.,FUR-CH-10004860,Global Low Back Tilter Chair,Pink,Furniture,Chairs,2016-07-08,null,null,null,null,7
7650,389.696,8,0.2,43.8408,CA-2015-101889,Standard Class,delivered,2017-10-20 17:20:00,2017-10-20 17:35,2017-10-23 16:43,2017-10-25 16:12,2017-11-09,DB-13120,David Bremer,Corporate,+1 310-822-2224,92804,West,United States,anaheim,california,VEN05,Seahawk Logistics,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Blue,Furniture,Chairs,2016-02-17,null,null,52177504317,null,2
6114,18.648,7,0.7,-12.432,CA-2016-124590,Standard Class,delivered,2017-12-13 11:49:00,2017-12-13 11:56,2017-12-13 23:28,2017-12-20 20:59,2018-01-31,SP-20920,Susan Pistek,Consumer,+1 582-302-8658,10011,East,United States,new york city,new york,VEN02,Seaborne Ltd.,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Blue,Office Supplies,Binders,2016-08-01,null,null,817000000000,null,5
2942,233.86,2,0.45,-102.048,CA-2017-155880,Standard Class,delivered,2018-06-06 14:09:00,2018-06-08 02:56,2018-06-12 06:47,2018-06-18 18:11,2018-07-16,JD-16150,Justin Deggeller,Corporate,+1 313-975-5188,90045,West,United States,los angeles,california,VEN01,Velocity Logistics,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Blue,Furniture,Tables,2016-02-09,null,"Medium,Large,Small",null,null,0
5311,620.6145,3,0.45,-248.2458,CA-2017-131254,First Class,delivered,2017-09-11 15:39:00,2017-09-11 15:50,2017-09-12 20:52,2017-09-24 11:29,2017-10-09,NC-18415,Nathan Cano,Consumer,+1 505-607-8866,10035,East,United States,new york city,new york,VEN04,Johnsons Logistics,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Blue,Furniture,Tables,2017-01-12,Sloosh,"7,5,9",852000000000,null,0
6559,5.328,2,0.7,-3.552,CA-2015-166947,Standard Class,delivered,2017-07-11 22:07:00,2017-07-12 00:45,2017-07-12 18:13,2017-08-08 15:26,2017-08-14,EB-13750,Edward Becker,Corporate,+1 321-248-0163,92037,West,United States,san diego,california,VEN01,Velocity Logistics,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Blue,Office Supplies,Binders,2016-08-01,null,null,817000000000,null,5
5189,258.072,3,0.2,0.0,CA-2015-115567,Standard Class,delivered,2017-06-29 20:08:00,2017-06-29 20:23,2017-06-30 14:23,2017-07-14 12:07,2017-07-25,ZC-21910,Zuschuss Carroll,Consumer,+1 505-644-9222,92683,West,United States,westminster,california,VEN02,Seaborne Ltd.,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Blue,Furniture,Furnishings,2016-04-07,null,10,887000000000,null,0
9222,617.976,3,0.2,-7.7247,CA-2017-103212,First Class,delivered,2018-06-03 20:42:00,2018-06-03 20:55,2018-06-05 08:45,2018-06-07 21:38,2018-06-28,MH-18025,Michelle Huthwaite,Consumer,+1 321-359-6887,78745,Central,United States,austin,texas,VEN04,Johnsons Logistics,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Blue,Technology,Accessories,2017-01-17,Karen Scott,"8.5,10,9.5",887000000000,null,3
248,10.56,2,0.0,4.752,CA-2014-131926,Second Class,delivered,2018-01-06 09:45:00,2018-01-09 07:21,2018-01-10 18:09,2018-01-13 02:22,2018-01-31,DW-13480,Dianna Wilson,Home Office,+1 223-832-8109,48227,Central,United States,detroit,michigan,VEN05,Seahawk Logistics,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Blue,Office Supplies,Paper,2017-01-17,Timberland,7,887000000000,null,2
5017,25.92,5,0.2,9.396,CA-2014-153850,Standard Class,delivered,2017-08-03 12:36:00,2017-08-03 14:45,2017-08-08 20:48,2017-08-16 18:26,2017-09-08,TH-21100,Thea Hendricks,Consumer,+1 504-508-8494,23223,South,United States,richmond,virginia,VEN04,Johnsons Logistics,OFF-PA-10003349,Xerox 1957,Black,Office Supplies,Paper,2017-01-23,Lauren Ralph Lauren,"7,6,9.5,9,8",888000000000,null,2
9674,419.68,5,0.6,-356.728,CA-2016-114867,Standard Class,delivered,2018-05-16 11:51:00,2018-05-16 12:13,2018-05-17 14:57,2018-05-18 15:58,2018-05-25,FM-14290,Frank Merwin,Home Office,+1 217-810-4874,39401,South,United States,hattiesburg,mississippi,VEN05,Seahawk Logistics,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Black,Furniture,Furnishings,2015-11-16,Qianyuyu,null,null,499 g,0
